x,y,order,hole,piece,group,fips,abbr,full
-1419999.8,-1885587,1374,FALSE,1,02.1,02,AK,Alaska
-1423586.0,-1886251,1375,FALSE,1,02.1,02,AK,Alaska
-1426132.6,-1887161,1376,FALSE,1,02.1,02,AK,Alaska
-1427184.5,-1889825,1377,FALSE,1,02.1,02,AK,Alaska
-1433411.2,-1893995,1378,FALSE,1,02.1,02,AK,Alaska
-1434802.6,-1896529,1379,FALSE,1,02.1,02,AK,Alaska
-1435654.4,-1901313,1380,FALSE,1,02.1,02,AK,Alaska
-1438493.0,-1903814,1381,FALSE,1,02.1,02,AK,Alaska
-1439511.4,-1898443,1382,FALSE,1,02.1,02,AK,Alaska
-1439723.0,-1895187,1383,FALSE,1,02.1,02,AK,Alaska
-1441212.4,-1892893,1384,FALSE,1,02.1,02,AK,Alaska
-1443096.1,-1893949,1385,FALSE,1,02.1,02,AK,Alaska
-1443114.7,-1896075,1386,FALSE,1,02.1,02,AK,Alaska
-1444509.1,-1898044,1387,FALSE,1,02.1,02,AK,Alaska
-1445514.2,-1900847,1388,FALSE,1,02.1,02,AK,Alaska
-1447535.1,-1896872,1389,FALSE,1,02.1,02,AK,Alaska
-1450495.8,-1893109,1390,FALSE,1,02.1,02,AK,Alaska
-1455666.9,-1890439,1391,FALSE,1,02.1,02,AK,Alaska
-1458436.3,-1889888,1392,FALSE,1,02.1,02,AK,Alaska
-1461346.9,-1890853,1393,FALSE,1,02.1,02,AK,Alaska
-1464656.0,-1889877,1394,FALSE,1,02.1,02,AK,Alaska
-1467786.6,-1889746,1395,FALSE,1,02.1,02,AK,Alaska
-1472673.1,-1891587,1396,FALSE,1,02.1,02,AK,Alaska
-1478033.7,-1894526,1397,FALSE,1,02.1,02,AK,Alaska
-1481894.8,-1894925,1398,FALSE,1,02.1,02,AK,Alaska
-1487312.5,-1891914,1399,FALSE,1,02.1,02,AK,Alaska
-1497258.9,-1887677,1400,FALSE,1,02.1,02,AK,Alaska
-1505096.3,-1884443,1401,FALSE,1,02.1,02,AK,Alaska
-1508121.3,-1880533,1402,FALSE,1,02.1,02,AK,Alaska
-1508831.7,-1875041,1403,FALSE,1,02.1,02,AK,Alaska
-1508511.5,-1872905,1404,FALSE,1,02.1,02,AK,Alaska
-1506812.2,-1870262,1405,FALSE,1,02.1,02,AK,Alaska
-1507105.1,-1868619,1406,FALSE,1,02.1,02,AK,Alaska
-1509600.0,-1864509,1407,FALSE,1,02.1,02,AK,Alaska
-1511506.5,-1862400,1408,FALSE,1,02.1,02,AK,Alaska
-1512029.3,-1860438,1409,FALSE,1,02.1,02,AK,Alaska
-1514712.4,-1854934,1410,FALSE,1,02.1,02,AK,Alaska
-1514153.7,-1854348,1411,FALSE,1,02.1,02,AK,Alaska
-1509470.1,-1855679,1412,FALSE,1,02.1,02,AK,Alaska
-1506295.0,-1853964,1413,FALSE,1,02.1,02,AK,Alaska
-1505340.9,-1850511,1414,FALSE,1,02.1,02,AK,Alaska
-1503128.2,-1848723,1415,FALSE,1,02.1,02,AK,Alaska
-1504600.2,-1846304,1416,FALSE,1,02.1,02,AK,Alaska
-1507450.1,-1845019,1417,FALSE,1,02.1,02,AK,Alaska
-1510352.2,-1844772,1418,FALSE,1,02.1,02,AK,Alaska
-1512965.6,-1842969,1419,FALSE,1,02.1,02,AK,Alaska
-1515946.9,-1841258,1420,FALSE,1,02.1,02,AK,Alaska
-1521108.2,-1839816,1421,FALSE,1,02.1,02,AK,Alaska
-1523342.0,-1838696,1422,FALSE,1,02.1,02,AK,Alaska
-1526717.2,-1834179,1423,FALSE,1,02.1,02,AK,Alaska
-1529457.2,-1831172,1424,FALSE,1,02.1,02,AK,Alaska
-1532862.6,-1828991,1425,FALSE,1,02.1,02,AK,Alaska
-1533714.0,-1824318,1426,FALSE,1,02.1,02,AK,Alaska
-1251799.0,-2255311,1427,FALSE,2,02.2,02,AK,Alaska
-1250099.2,-2251086,1428,FALSE,2,02.2,02,AK,Alaska
-1248636.0,-2247435,1429,FALSE,2,02.2,02,AK,Alaska
-1246602.4,-2244036,1430,FALSE,2,02.2,02,AK,Alaska
-1243995.9,-2242723,1431,FALSE,2,02.2,02,AK,Alaska
-1241331.9,-2240122,1432,FALSE,2,02.2,02,AK,Alaska
-1239103.8,-2238852,1433,FALSE,2,02.2,02,AK,Alaska
-1234093.5,-2238718,1434,FALSE,2,02.2,02,AK,Alaska
-1232750.4,-2236541,1435,FALSE,2,02.2,02,AK,Alaska
-1233551.0,-2230703,1436,FALSE,2,02.2,02,AK,Alaska
-1230168.0,-2227106,1437,FALSE,2,02.2,02,AK,Alaska
-1228783.4,-2226230,1438,FALSE,2,02.2,02,AK,Alaska
-1226956.2,-2226562,1439,FALSE,2,02.2,02,AK,Alaska
-1223797.8,-2224723,1440,FALSE,2,02.2,02,AK,Alaska
-1224507.1,-2223175,1441,FALSE,2,02.2,02,AK,Alaska
-1223538.9,-2221261,1442,FALSE,2,02.2,02,AK,Alaska
-1220906.2,-2222995,1443,FALSE,2,02.2,02,AK,Alaska
-1219082.5,-2220279,1444,FALSE,2,02.2,02,AK,Alaska
-1221028.0,-2217783,1445,FALSE,2,02.2,02,AK,Alaska
-1222468.9,-2216901,1446,FALSE,2,02.2,02,AK,Alaska
-1221361.7,-2214369,1447,FALSE,2,02.2,02,AK,Alaska
-1220449.2,-2212550,1448,FALSE,2,02.2,02,AK,Alaska
-1218346.4,-2211195,1449,FALSE,2,02.2,02,AK,Alaska
-1218124.3,-2208826,1450,FALSE,2,02.2,02,AK,Alaska
-1215995.7,-2206031,1451,FALSE,2,02.2,02,AK,Alaska
-1214910.1,-2203433,1452,FALSE,2,02.2,02,AK,Alaska
-1212260.4,-2201410,1453,FALSE,2,02.2,02,AK,Alaska
-1211621.9,-2198234,1454,FALSE,2,02.2,02,AK,Alaska
-1209401.1,-2197405,1455,FALSE,2,02.2,02,AK,Alaska
-1208421.4,-2194766,1456,FALSE,2,02.2,02,AK,Alaska
-1206237.9,-2194021,1457,FALSE,2,02.2,02,AK,Alaska
-1207334.6,-2190376,1458,FALSE,2,02.2,02,AK,Alaska
-1206507.1,-2187326,1459,FALSE,2,02.2,02,AK,Alaska
-1205285.5,-2186261,1460,FALSE,2,02.2,02,AK,Alaska
-1202739.4,-2185992,1461,FALSE,2,02.2,02,AK,Alaska
-1200503.8,-2184693,1462,FALSE,2,02.2,02,AK,Alaska
-1199762.3,-2187103,1463,FALSE,2,02.2,02,AK,Alaska
-1200530.5,-2190582,1464,FALSE,2,02.2,02,AK,Alaska
-1202132.4,-2193150,1465,FALSE,2,02.2,02,AK,Alaska
-1202895.8,-2195761,1466,FALSE,2,02.2,02,AK,Alaska
-1202198.8,-2198475,1467,FALSE,2,02.2,02,AK,Alaska
-1200493.2,-2199126,1468,FALSE,2,02.2,02,AK,Alaska
-1199442.3,-2198770,1469,FALSE,2,02.2,02,AK,Alaska
-1198635.4,-2197025,1470,FALSE,2,02.2,02,AK,Alaska
-1199117.1,-2195465,1471,FALSE,2,02.2,02,AK,Alaska
-1197847.1,-2195030,1472,FALSE,2,02.2,02,AK,Alaska
-1195722.0,-2197413,1473,FALSE,2,02.2,02,AK,Alaska
-1193489.7,-2196092,1474,FALSE,2,02.2,02,AK,Alaska
-1192332.2,-2197402,1475,FALSE,2,02.2,02,AK,Alaska
-1189613.5,-2198032,1476,FALSE,2,02.2,02,AK,Alaska
-1185058.4,-2201707,1477,FALSE,2,02.2,02,AK,Alaska
-1184170.9,-2204253,1478,FALSE,2,02.2,02,AK,Alaska
-1185475.8,-2206623,1479,FALSE,2,02.2,02,AK,Alaska
-1189734.4,-2206427,1480,FALSE,2,02.2,02,AK,Alaska
-1191377.4,-2208447,1481,FALSE,2,02.2,02,AK,Alaska
-1194987.2,-2209591,1482,FALSE,2,02.2,02,AK,Alaska
-1197524.8,-2210731,1483,FALSE,2,02.2,02,AK,Alaska
-1200210.9,-2210585,1484,FALSE,2,02.2,02,AK,Alaska
-1201093.1,-2212538,1485,FALSE,2,02.2,02,AK,Alaska
-1203972.8,-2214578,1486,FALSE,2,02.2,02,AK,Alaska
-1206433.8,-2216480,1487,FALSE,2,02.2,02,AK,Alaska
-1205083.4,-2218477,1488,FALSE,2,02.2,02,AK,Alaska
-1205445.5,-2221272,1489,FALSE,2,02.2,02,AK,Alaska
-1206506.7,-2223154,1490,FALSE,2,02.2,02,AK,Alaska
-1205881.3,-2225172,1491,FALSE,2,02.2,02,AK,Alaska
-1204828.7,-2226242,1492,FALSE,2,02.2,02,AK,Alaska
-1203340.2,-2223950,1493,FALSE,2,02.2,02,AK,Alaska
-1202509.4,-2221654,1494,FALSE,2,02.2,02,AK,Alaska
-1199817.9,-2221578,1495,FALSE,2,02.2,02,AK,Alaska
-1197963.1,-2218133,1496,FALSE,2,02.2,02,AK,Alaska
-1197533.7,-2219472,1497,FALSE,2,02.2,02,AK,Alaska
-1194919.4,-2220759,1498,FALSE,2,02.2,02,AK,Alaska
-1195016.3,-2224947,1499,FALSE,2,02.2,02,AK,Alaska
-1191325.8,-2226659,1500,FALSE,2,02.2,02,AK,Alaska
-1193122.9,-2229224,1501,FALSE,2,02.2,02,AK,Alaska
-1196448.8,-2230653,1502,FALSE,2,02.2,02,AK,Alaska
-1194737.5,-2233420,1503,FALSE,2,02.2,02,AK,Alaska
-1192733.2,-2234758,1504,FALSE,2,02.2,02,AK,Alaska
-1188904.0,-2234907,1505,FALSE,2,02.2,02,AK,Alaska
-1188646.0,-2236385,1506,FALSE,2,02.2,02,AK,Alaska
-1190632.4,-2240048,1507,FALSE,2,02.2,02,AK,Alaska
-1191791.2,-2243230,1508,FALSE,2,02.2,02,AK,Alaska
-1189469.8,-2247192,1509,FALSE,2,02.2,02,AK,Alaska
-1190907.9,-2249498,1510,FALSE,2,02.2,02,AK,Alaska
-1195283.1,-2245415,1511,FALSE,2,02.2,02,AK,Alaska
-1197743.2,-2244990,1512,FALSE,2,02.2,02,AK,Alaska
-1198039.8,-2248434,1513,FALSE,2,02.2,02,AK,Alaska
-1198354.4,-2251510,1514,FALSE,2,02.2,02,AK,Alaska
-1199685.8,-2253792,1515,FALSE,2,02.2,02,AK,Alaska
-1202611.7,-2254982,1516,FALSE,2,02.2,02,AK,Alaska
-1205660.1,-2255797,1517,FALSE,2,02.2,02,AK,Alaska
-1205338.5,-2259307,1518,FALSE,2,02.2,02,AK,Alaska
-1203471.9,-2260221,1519,FALSE,2,02.2,02,AK,Alaska
-1203752.8,-2261925,1520,FALSE,2,02.2,02,AK,Alaska
-1207638.0,-2263855,1521,FALSE,2,02.2,02,AK,Alaska
-1210613.4,-2267370,1522,FALSE,2,02.2,02,AK,Alaska
-1211995.6,-2269700,1523,FALSE,2,02.2,02,AK,Alaska
-1213763.1,-2270770,1524,FALSE,2,02.2,02,AK,Alaska
-1215950.9,-2266051,1525,FALSE,2,02.2,02,AK,Alaska
-1218035.0,-2266021,1526,FALSE,2,02.2,02,AK,Alaska
-1220150.6,-2268147,1527,FALSE,2,02.2,02,AK,Alaska
-1218874.0,-2270741,1528,FALSE,2,02.2,02,AK,Alaska
-1218135.9,-2276129,1529,FALSE,2,02.2,02,AK,Alaska
-1219688.6,-2276337,1530,FALSE,2,02.2,02,AK,Alaska
-1221885.0,-2278219,1531,FALSE,2,02.2,02,AK,Alaska
-1223658.8,-2279698,1532,FALSE,2,02.2,02,AK,Alaska
-1225192.1,-2280290,1533,FALSE,2,02.2,02,AK,Alaska
-1226443.2,-2283024,1534,FALSE,2,02.2,02,AK,Alaska
-1228029.3,-2284542,1535,FALSE,2,02.2,02,AK,Alaska
-1228823.5,-2287461,1536,FALSE,2,02.2,02,AK,Alaska
-1232204.7,-2288216,1537,FALSE,2,02.2,02,AK,Alaska
-1231967.0,-2285108,1538,FALSE,2,02.2,02,AK,Alaska
-1237036.3,-2280310,1539,FALSE,2,02.2,02,AK,Alaska
-1237642.2,-2276714,1540,FALSE,2,02.2,02,AK,Alaska
-1240300.8,-2274457,1541,FALSE,2,02.2,02,AK,Alaska
-1243520.3,-2273073,1542,FALSE,2,02.2,02,AK,Alaska
-1244120.4,-2266651,1543,FALSE,2,02.2,02,AK,Alaska
-1246621.5,-2260374,1544,FALSE,2,02.2,02,AK,Alaska
-1249174.1,-2259249,1545,FALSE,2,02.2,02,AK,Alaska
-1251728.6,-2259252,1546,FALSE,2,02.2,02,AK,Alaska
-1251799.0,-2255311,1547,FALSE,2,02.2,02,AK,Alaska
-718556.0,-2186838,1548,FALSE,3,02.3,02,AK,Alaska
-716509.9,-2183588,1549,FALSE,3,02.3,02,AK,Alaska
-715700.6,-2179726,1550,FALSE,3,02.3,02,AK,Alaska
-715016.3,-2176451,1551,FALSE,3,02.3,02,AK,Alaska
-715491.3,-2174292,1552,FALSE,3,02.3,02,AK,Alaska
-718003.1,-2170288,1553,FALSE,3,02.3,02,AK,Alaska
-718763.2,-2167470,1554,FALSE,3,02.3,02,AK,Alaska
-719630.6,-2165392,1555,FALSE,3,02.3,02,AK,Alaska
-718341.3,-2163430,1556,FALSE,3,02.3,02,AK,Alaska
-714022.7,-2162585,1557,FALSE,3,02.3,02,AK,Alaska
-708737.9,-2160137,1558,FALSE,3,02.3,02,AK,Alaska
-707453.4,-2160538,1559,FALSE,3,02.3,02,AK,Alaska
-704206.8,-2162734,1560,FALSE,3,02.3,02,AK,Alaska
-703135.1,-2162663,1561,FALSE,3,02.3,02,AK,Alaska
-701096.0,-2162526,1562,FALSE,3,02.3,02,AK,Alaska
-698181.9,-2163965,1563,FALSE,3,02.3,02,AK,Alaska
-695528.4,-2166483,1564,FALSE,3,02.3,02,AK,Alaska
-696950.0,-2167366,1565,FALSE,3,02.3,02,AK,Alaska
-695140.4,-2169077,1566,FALSE,3,02.3,02,AK,Alaska
-694043.6,-2170113,1567,FALSE,3,02.3,02,AK,Alaska
-686521.2,-2172742,1568,FALSE,3,02.3,02,AK,Alaska
-680366.2,-2176887,1569,FALSE,3,02.3,02,AK,Alaska
-677993.4,-2181662,1570,FALSE,3,02.3,02,AK,Alaska
-675882.8,-2181131,1571,FALSE,3,02.3,02,AK,Alaska
-671600.0,-2185333,1572,FALSE,3,02.3,02,AK,Alaska
-665869.8,-2187679,1573,FALSE,3,02.3,02,AK,Alaska
-667822.6,-2190885,1574,FALSE,3,02.3,02,AK,Alaska
-662015.0,-2195082,1575,FALSE,3,02.3,02,AK,Alaska
-659564.5,-2194635,1576,FALSE,3,02.3,02,AK,Alaska
-656177.1,-2198151,1577,FALSE,3,02.3,02,AK,Alaska
-655841.1,-2202152,1578,FALSE,3,02.3,02,AK,Alaska
-653215.5,-2205078,1579,FALSE,3,02.3,02,AK,Alaska
-650510.4,-2210883,1580,FALSE,3,02.3,02,AK,Alaska
-647690.8,-2215346,1581,FALSE,3,02.3,02,AK,Alaska
-647500.0,-2218490,1582,FALSE,3,02.3,02,AK,Alaska
-647612.2,-2220224,1583,FALSE,3,02.3,02,AK,Alaska
-650818.4,-2222148,1584,FALSE,3,02.3,02,AK,Alaska
-653016.7,-2221500,1585,FALSE,3,02.3,02,AK,Alaska
-654859.1,-2222728,1586,FALSE,3,02.3,02,AK,Alaska
-656969.0,-2221959,1587,FALSE,3,02.3,02,AK,Alaska
-658568.3,-2220897,1588,FALSE,3,02.3,02,AK,Alaska
-661120.5,-2222284,1589,FALSE,3,02.3,02,AK,Alaska
-663766.5,-2225052,1590,FALSE,3,02.3,02,AK,Alaska
-663054.1,-2228994,1591,FALSE,3,02.3,02,AK,Alaska
-664981.6,-2229972,1592,FALSE,3,02.3,02,AK,Alaska
-668345.2,-2230066,1593,FALSE,3,02.3,02,AK,Alaska
-669686.9,-2227790,1594,FALSE,3,02.3,02,AK,Alaska
-671309.3,-2226942,1595,FALSE,3,02.3,02,AK,Alaska
-673847.0,-2226069,1596,FALSE,3,02.3,02,AK,Alaska
-678489.8,-2222895,1597,FALSE,3,02.3,02,AK,Alaska
-681267.7,-2221033,1598,FALSE,3,02.3,02,AK,Alaska
-683202.3,-2218858,1599,FALSE,3,02.3,02,AK,Alaska
-685407.1,-2216670,1600,FALSE,3,02.3,02,AK,Alaska
-685679.6,-2214385,1601,FALSE,3,02.3,02,AK,Alaska
-687333.1,-2211785,1602,FALSE,3,02.3,02,AK,Alaska
-688912.1,-2211516,1603,FALSE,3,02.3,02,AK,Alaska
-690146.4,-2212698,1604,FALSE,3,02.3,02,AK,Alaska
-691886.5,-2212988,1605,FALSE,3,02.3,02,AK,Alaska
-694185.6,-2212271,1606,FALSE,3,02.3,02,AK,Alaska
-694763.4,-2210685,1607,FALSE,3,02.3,02,AK,Alaska
-698205.7,-2210776,1608,FALSE,3,02.3,02,AK,Alaska
-696687.1,-2214988,1609,FALSE,3,02.3,02,AK,Alaska
-698487.3,-2215019,1610,FALSE,3,02.3,02,AK,Alaska
-700668.2,-2212123,1611,FALSE,3,02.3,02,AK,Alaska
-700370.2,-2208913,1612,FALSE,3,02.3,02,AK,Alaska
-701387.2,-2206408,1613,FALSE,3,02.3,02,AK,Alaska
-703781.0,-2205396,1614,FALSE,3,02.3,02,AK,Alaska
-706077.6,-2206257,1615,FALSE,3,02.3,02,AK,Alaska
-706864.0,-2201942,1616,FALSE,3,02.3,02,AK,Alaska
-707215.1,-2199460,1617,FALSE,3,02.3,02,AK,Alaska
-708224.1,-2196288,1618,FALSE,3,02.3,02,AK,Alaska
-707769.3,-2192365,1619,FALSE,3,02.3,02,AK,Alaska
-710263.5,-2190453,1620,FALSE,3,02.3,02,AK,Alaska
-711257.2,-2188075,1621,FALSE,3,02.3,02,AK,Alaska
-715379.7,-2189302,1622,FALSE,3,02.3,02,AK,Alaska
-717039.0,-2189422,1623,FALSE,3,02.3,02,AK,Alaska
-718556.0,-2186838,1624,FALSE,3,02.3,02,AK,Alaska
-819355.2,-2115947,1625,FALSE,4,02.4,02,AK,Alaska
-819779.5,-2113010,1626,FALSE,4,02.4,02,AK,Alaska
-817970.6,-2111238,1627,FALSE,4,02.4,02,AK,Alaska
-816703.9,-2108847,1628,FALSE,4,02.4,02,AK,Alaska
-818973.7,-2104242,1629,FALSE,4,02.4,02,AK,Alaska
-816724.8,-2103382,1630,FALSE,4,02.4,02,AK,Alaska
-814321.4,-2101711,1631,FALSE,4,02.4,02,AK,Alaska
-811225.3,-2099848,1632,FALSE,4,02.4,02,AK,Alaska
-807328.0,-2099171,1633,FALSE,4,02.4,02,AK,Alaska
-805626.0,-2097048,1634,FALSE,4,02.4,02,AK,Alaska
-803031.6,-2098912,1635,FALSE,4,02.4,02,AK,Alaska
-796973.7,-2099788,1636,FALSE,4,02.4,02,AK,Alaska
-790569.3,-2100972,1637,FALSE,4,02.4,02,AK,Alaska
-786557.0,-2099764,1638,FALSE,4,02.4,02,AK,Alaska
-781984.2,-2100584,1639,FALSE,4,02.4,02,AK,Alaska
-779342.2,-2105630,1640,FALSE,4,02.4,02,AK,Alaska
-780486.2,-2108125,1641,FALSE,4,02.4,02,AK,Alaska
-777334.8,-2112314,1642,FALSE,4,02.4,02,AK,Alaska
-776794.3,-2113030,1643,FALSE,4,02.4,02,AK,Alaska
-769320.7,-2123982,1644,FALSE,4,02.4,02,AK,Alaska
-767002.3,-2129853,1645,FALSE,4,02.4,02,AK,Alaska
-765731.8,-2135069,1646,FALSE,4,02.4,02,AK,Alaska
-757667.7,-2147131,1647,FALSE,4,02.4,02,AK,Alaska
-755276.1,-2150129,1648,FALSE,4,02.4,02,AK,Alaska
-752730.6,-2154195,1649,FALSE,4,02.4,02,AK,Alaska
-750163.0,-2158197,1650,FALSE,4,02.4,02,AK,Alaska
-748492.7,-2161362,1651,FALSE,4,02.4,02,AK,Alaska
-747205.4,-2165289,1652,FALSE,4,02.4,02,AK,Alaska
-747680.3,-2167091,1653,FALSE,4,02.4,02,AK,Alaska
-745545.1,-2170396,1654,FALSE,4,02.4,02,AK,Alaska
-743511.9,-2174902,1655,FALSE,4,02.4,02,AK,Alaska
-742025.9,-2178532,1656,FALSE,4,02.4,02,AK,Alaska
-741230.3,-2181813,1657,FALSE,4,02.4,02,AK,Alaska
-741132.1,-2183461,1658,FALSE,4,02.4,02,AK,Alaska
-744108.3,-2182408,1659,FALSE,4,02.4,02,AK,Alaska
-745879.9,-2181309,1660,FALSE,4,02.4,02,AK,Alaska
-747781.1,-2178664,1661,FALSE,4,02.4,02,AK,Alaska
-750574.0,-2177112,1662,FALSE,4,02.4,02,AK,Alaska
-753463.9,-2174226,1663,FALSE,4,02.4,02,AK,Alaska
-757110.5,-2170832,1664,FALSE,4,02.4,02,AK,Alaska
-760019.1,-2168130,1665,FALSE,4,02.4,02,AK,Alaska
-762647.1,-2165217,1666,FALSE,4,02.4,02,AK,Alaska
-763377.7,-2166196,1667,FALSE,4,02.4,02,AK,Alaska
-766625.9,-2164291,1668,FALSE,4,02.4,02,AK,Alaska
-768581.1,-2163377,1669,FALSE,4,02.4,02,AK,Alaska
-771322.2,-2163843,1670,FALSE,4,02.4,02,AK,Alaska
-774577.4,-2161461,1671,FALSE,4,02.4,02,AK,Alaska
-773974.2,-2159887,1672,FALSE,4,02.4,02,AK,Alaska
-773710.7,-2158427,1673,FALSE,4,02.4,02,AK,Alaska
-773808.3,-2155734,1674,FALSE,4,02.4,02,AK,Alaska
-773107.2,-2151239,1675,FALSE,4,02.4,02,AK,Alaska
-776476.6,-2150008,1676,FALSE,4,02.4,02,AK,Alaska
-779811.8,-2149491,1677,FALSE,4,02.4,02,AK,Alaska
-779527.4,-2152573,1678,FALSE,4,02.4,02,AK,Alaska
-779654.3,-2154547,1679,FALSE,4,02.4,02,AK,Alaska
-783781.0,-2157357,1680,FALSE,4,02.4,02,AK,Alaska
-784623.8,-2157349,1681,FALSE,4,02.4,02,AK,Alaska
-785910.6,-2153182,1682,FALSE,4,02.4,02,AK,Alaska
-784496.8,-2150446,1683,FALSE,4,02.4,02,AK,Alaska
-785229.9,-2148440,1684,FALSE,4,02.4,02,AK,Alaska
-787159.0,-2149045,1685,FALSE,4,02.4,02,AK,Alaska
-788968.7,-2147063,1686,FALSE,4,02.4,02,AK,Alaska
-789259.2,-2143957,1687,FALSE,4,02.4,02,AK,Alaska
-790436.6,-2142341,1688,FALSE,4,02.4,02,AK,Alaska
-792767.1,-2138667,1689,FALSE,4,02.4,02,AK,Alaska
-794877.0,-2136819,1690,FALSE,4,02.4,02,AK,Alaska
-798285.7,-2135271,1691,FALSE,4,02.4,02,AK,Alaska
-799964.9,-2133736,1692,FALSE,4,02.4,02,AK,Alaska
-801791.9,-2134282,1693,FALSE,4,02.4,02,AK,Alaska
-804724.1,-2131885,1694,FALSE,4,02.4,02,AK,Alaska
-806040.4,-2129280,1695,FALSE,4,02.4,02,AK,Alaska
-808793.3,-2125793,1696,FALSE,4,02.4,02,AK,Alaska
-811422.3,-2123586,1697,FALSE,4,02.4,02,AK,Alaska
-811437.6,-2123573,1698,FALSE,4,02.4,02,AK,Alaska
-813825.3,-2123389,1699,FALSE,4,02.4,02,AK,Alaska
-815148.4,-2121651,1700,FALSE,4,02.4,02,AK,Alaska
-817746.7,-2121063,1701,FALSE,4,02.4,02,AK,Alaska
-819355.2,-2115947,1702,FALSE,4,02.4,02,AK,Alaska
-747402.1,-2148691,1703,FALSE,5,02.5,02,AK,Alaska
-745826.2,-2144171,1704,FALSE,5,02.5,02,AK,Alaska
-743970.9,-2143467,1705,FALSE,5,02.5,02,AK,Alaska
-743304.6,-2141917,1706,FALSE,5,02.5,02,AK,Alaska
-740312.5,-2142432,1707,FALSE,5,02.5,02,AK,Alaska
-737990.0,-2145255,1708,FALSE,5,02.5,02,AK,Alaska
-735607.1,-2146683,1709,FALSE,5,02.5,02,AK,Alaska
-734619.4,-2144069,1710,FALSE,5,02.5,02,AK,Alaska
-738050.4,-2139360,1711,FALSE,5,02.5,02,AK,Alaska
-742347.7,-2137609,1712,FALSE,5,02.5,02,AK,Alaska
-742249.4,-2135122,1713,FALSE,5,02.5,02,AK,Alaska
-739836.1,-2132809,1714,FALSE,5,02.5,02,AK,Alaska
-735852.2,-2132419,1715,FALSE,5,02.5,02,AK,Alaska
-730427.4,-2131801,1716,FALSE,5,02.5,02,AK,Alaska
-724973.6,-2131303,1717,FALSE,5,02.5,02,AK,Alaska
-724591.9,-2131118,1718,FALSE,5,02.5,02,AK,Alaska
-719630.8,-2128700,1719,FALSE,5,02.5,02,AK,Alaska
-715206.8,-2130917,1720,FALSE,5,02.5,02,AK,Alaska
-710946.0,-2135664,1721,FALSE,5,02.5,02,AK,Alaska
-707904.8,-2135707,1722,FALSE,5,02.5,02,AK,Alaska
-705399.7,-2137976,1723,FALSE,5,02.5,02,AK,Alaska
-701422.5,-2139002,1724,FALSE,5,02.5,02,AK,Alaska
-700030.5,-2141658,1725,FALSE,5,02.5,02,AK,Alaska
-700325.6,-2144880,1726,FALSE,5,02.5,02,AK,Alaska
-702808.6,-2148069,1727,FALSE,5,02.5,02,AK,Alaska
-706139.3,-2148700,1728,FALSE,5,02.5,02,AK,Alaska
-708650.6,-2150062,1729,FALSE,5,02.5,02,AK,Alaska
-710778.2,-2154506,1730,FALSE,5,02.5,02,AK,Alaska
-713730.2,-2155411,1731,FALSE,5,02.5,02,AK,Alaska
-716357.8,-2156920,1732,FALSE,5,02.5,02,AK,Alaska
-717394.2,-2157513,1733,FALSE,5,02.5,02,AK,Alaska
-721825.3,-2160145,1734,FALSE,5,02.5,02,AK,Alaska
-724834.5,-2164224,1735,FALSE,5,02.5,02,AK,Alaska
-723771.7,-2167625,1736,FALSE,5,02.5,02,AK,Alaska
-723943.3,-2170070,1737,FALSE,5,02.5,02,AK,Alaska
-723044.7,-2172513,1738,FALSE,5,02.5,02,AK,Alaska
-723687.6,-2175123,1739,FALSE,5,02.5,02,AK,Alaska
-722691.1,-2176523,1740,FALSE,5,02.5,02,AK,Alaska
-722440.2,-2179356,1741,FALSE,5,02.5,02,AK,Alaska
-723770.2,-2180117,1742,FALSE,5,02.5,02,AK,Alaska
-725577.8,-2180551,1743,FALSE,5,02.5,02,AK,Alaska
-725173.4,-2183878,1744,FALSE,5,02.5,02,AK,Alaska
-723767.3,-2185724,1745,FALSE,5,02.5,02,AK,Alaska
-722886.3,-2189081,1746,FALSE,5,02.5,02,AK,Alaska
-724357.5,-2191773,1747,FALSE,5,02.5,02,AK,Alaska
-724888.1,-2193736,1748,FALSE,5,02.5,02,AK,Alaska
-725655.6,-2195813,1749,FALSE,5,02.5,02,AK,Alaska
-727102.3,-2194614,1750,FALSE,5,02.5,02,AK,Alaska
-729395.3,-2191192,1751,FALSE,5,02.5,02,AK,Alaska
-727329.8,-2190411,1752,FALSE,5,02.5,02,AK,Alaska
-727220.2,-2184494,1753,FALSE,5,02.5,02,AK,Alaska
-730495.1,-2180585,1754,FALSE,5,02.5,02,AK,Alaska
-733312.0,-2175339,1755,FALSE,5,02.5,02,AK,Alaska
-735142.0,-2171774,1756,FALSE,5,02.5,02,AK,Alaska
-735031.5,-2168501,1757,FALSE,5,02.5,02,AK,Alaska
-736162.3,-2166371,1758,FALSE,5,02.5,02,AK,Alaska
-736499.3,-2161863,1759,FALSE,5,02.5,02,AK,Alaska
-738013.5,-2161207,1760,FALSE,5,02.5,02,AK,Alaska
-739865.6,-2162073,1761,FALSE,5,02.5,02,AK,Alaska
-740646.9,-2158872,1762,FALSE,5,02.5,02,AK,Alaska
-743347.5,-2157451,1763,FALSE,5,02.5,02,AK,Alaska
-747227.0,-2150870,1764,FALSE,5,02.5,02,AK,Alaska
-747402.1,-2148691,1765,FALSE,5,02.5,02,AK,Alaska
-788796.7,-2083826,1766,FALSE,6,02.6,02,AK,Alaska
-785777.6,-2085040,1767,FALSE,6,02.6,02,AK,Alaska
